Department_Code,Department,Indicator,Strategic_Objective,Method,Year,Forecast_Achieved,Gender,Disabled,Education_Level,WaSH_Intervention,Nutrition_Intensity,Results
1554,DFID Ukraine,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Female,No,N/A,N/A,Medium,0
1554,DFID Ukraine,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,Medium,0
1554,DFID Ukraine,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,No,N/A,N/A,Medium,0
1554,DFID Ukraine,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,No,N/A,N/A,Low,0
1554,DFID Ukraine,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Female,No,N/A,N/A,Low,0
1554,DFID Ukraine,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,Low,0
1554,DFID Ukraine,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,No,N/A,N/A,Low,0
1554,DFID Ukraine,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,CUMULATIVE,2015/21,Achieved,Male,No,N/A,N/A,N/A,12415
1554,DFID Ukraine,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,CUMULATIVE,2015/21,Achieved,Female,No,N/A,N/A,N/A,16851
1554,DFID Ukraine,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,CUMULATIVE,2015/21,Achieved,Unknown,No,N/A,N/A,N/A,274208
1554,DFID Ukraine,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,CUMULATIVE,2015/21,Achieved,Total,No,N/A,N/A,N/A,303474
1554,DFID Ukraine,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,CUMULATIVE,2015/21,Achieved,Male,Yes,N/A,N/A,N/A,0
1554,DFID Ukraine,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,CUMULATIVE,2015/21,Achieved,Female,Yes,N/A,N/A,N/A,0
1554,DFID Ukraine,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,CUMULATIVE,2015/21,Achieved,Unknown,Yes,N/A,N/A,N/A,59
1554,DFID Ukraine,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,CUMULATIVE,2015/21,Achieved,Total,Yes,N/A,N/A,N/A,59
1527,DFID Yemen,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2013/14,Achieved,Total,No,N/A,N/A,N/A,0
1527,DFID Yemen,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2014/15,Achieved,Total,No,N/A,N/A,N/A,0
1527,DFID Yemen,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2015/16,Achieved,Total,No,N/A,N/A,N/A,0
1527,DFID Yemen,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2016/17,Achieved,Total,No,N/A,N/A,N/A,0
1527,DFID Yemen,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2017/18,Achieved,Total,No,N/A,N/A,N/A,0
1527,DFID Yemen,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2018/19,Achieved,Total,No,N/A,N/A,N/A,0
1527,DFID Yemen,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2019/20,Achieved,Total,No,N/A,N/A,N/A,0
1527,DFID Yemen,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2020/21,Achieved,Total,No,N/A,N/A,N/A,0
1527,DFID Yemen,Number of additional women and girls using modern methods of family planning,4.2c,CUMULATIVE,2015/21,Achieved,Total,No,N/A,N/A,N/A,0
1527,DFID Yemen,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2013/14,Achieved,Total,No,N/A,N/A,N/A,0
1527,DFID Yemen,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2014/15,Achieved,Total,No,N/A,N/A,N/A,0
1527,DFID Yemen,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2015/16,Achieved,Total,No,N/A,N/A,N/A,0
1527,DFID Yemen,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2016/17,Achieved,Total,No,N/A,N/A,N/A,0
1527,DFID Yemen,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2017/18,Achieved,Total,No,N/A,N/A,N/A,0
1527,DFID Yemen,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2018/19,Achieved,Total,No,N/A,N/A,N/A,0
1527,DFID Yemen,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2019/20,Achieved,Total,No,N/A,N/A,N/A,0
1527,DFID Yemen,Number of total women and girls using modern methods of family planning,4.2c,CUMULATIVE,2020/21,Achieved,Total,No,N/A,N/A,N/A,0
1527,DFID Yemen,Number of children supported to gain a decent education,4.1c,CUMULATIVE,2015/21,Achieved,Male,No,All,N/A,N/A,0
1527,DFID Yemen,Number of children supported to gain a decent education,4.1c,CUMULATIVE,2015/21,Achieved,Female,No,All,N/A,N/A,0
1527,DFID Yemen,Number of children supported to gain a decent education,4.1c,CUMULATIVE,2015/21,Achieved,Unknown,No,All,N/A,N/A,0
1527,DFID Yemen,Number of children supported to gain a decent education,4.1c,CUMULATIVE,2015/21,Achieved,Total,No,All,N/A,N/A,0
1527,DFID Yemen,Number of children supported to gain a decent education,4.1c,CUMULATIVE,2015/21,Achieved,Male,Yes,All,N/A,N/A,0
1527,DFID Yemen,Number of children supported to gain a decent education,4.1c,CUMULATIVE,2015/21,Achieved,Female,Yes,All,N/A,N/A,0
1527,DFID Yemen,Number of children supported to gain a decent education,4.1c,CUMULATIVE,2015/21,Achieved,Unknown,Yes,All,N/A,N/A,0
1527,DFID Yemen,Number of children supported to gain a decent education,4.1c,CUMULATIVE,2015/21,Achieved,Total,Yes,All,N/A,N/A,0
1527,DFID Yemen,Number of children supported to gain a decent education,4.1c,CUMULATIVE,2015/21,Achieved,Male,No,Pre-primary,N/A,N/A,0
1527,DFID Yemen,Number of children supported to gain a decent education,4.1c,CUMULATIVE,2015/21,Achieved,Female,No,Pre-primary,N/A,N/A,0
1527,DFID Yemen,Number of children supported to gain a decent education,4.1c,CUMULATIVE,2015/21,Achieved,Unknown,No,Pre-primary,N/A,N/A,0
1527,DFID Yemen,Number of children supported to gain a decent education,4.1c,CUMULATIVE,2015/21,Achieved,Total,No,Pre-primary,N/A,N/A,0
1527,DFID Yemen,Number of children supported to gain a decent education,4.1c,CUMULATIVE,2015/21,Achieved,Male,No,Primary,N/A,N/A,0
1527,DFID Yemen,Number of children supported to gain a decent education,4.1c,CUMULATIVE,2015/21,Achieved,Female,No,Primary,N/A,N/A,0
1527,DFID Yemen,Number of children supported to gain a decent education,4.1c,CUMULATIVE,2015/21,Achieved,Unknown,No,Primary,N/A,N/A,0
1527,DFID Yemen,Number of children supported to gain a decent education,4.1c,CUMULATIVE,2015/21,Achieved,Total,No,Primary,N/A,N/A,0
1527,DFID Yemen,Number of children supported to gain a decent education,4.1c,CUMULATIVE,2015/21,Achieved,Male,No,Secondary,N/A,N/A,0
1527,DFID Yemen,Number of children supported to gain a decent education,4.1c,CUMULATIVE,2015/21,Achieved,Female,No,Secondary,N/A,N/A,0
1527,DFID Yemen,Number of children supported to gain a decent education,4.1c,CUMULATIVE,2015/21,Achieved,Unknown,No,Secondary,N/A,N/A,0
1527,DFID Yemen,Number of children supported to gain a decent education,4.1c,CUMULATIVE,2015/21,Achieved,Total,No,Secondary,N/A,N/A,0
1527,DFID Yemen,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Male,No,N/A,All,N/A,379218
1527,DFID Yemen,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Female,No,N/A,All,N/A,333052
1527,DFID Yemen,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Unknown,No,N/A,All,N/A,0
1527,DFID Yemen,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Total,No,N/A,All,N/A,712270
1527,DFID Yemen,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Male,Yes,N/A,All,N/A,0
1527,DFID Yemen,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Female,Yes,N/A,All,N/A,0
1527,DFID Yemen,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Unknown,Yes,N/A,All,N/A,0
1527,DFID Yemen,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Total,Yes,N/A,All,N/A,0
1527,DFID Yemen,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Male,No,N/A,Water,N/A,0
1527,DFID Yemen,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Female,No,N/A,Water,N/A,0
1527,DFID Yemen,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Unknown,No,N/A,Water,N/A,0
1527,DFID Yemen,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Total,No,N/A,Water,N/A,0
1527,DFID Yemen,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Male,No,N/A,Sanitation,N/A,0
1527,DFID Yemen,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Female,No,N/A,Sanitation,N/A,0
1527,DFID Yemen,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Unknown,No,N/A,Sanitation,N/A,0
1527,DFID Yemen,Number of people with sustainable access to clean water and/or sanitation through DFID support,4.1e,PEAK,2015/21,Achieved,Total,No,N/A,Sanitation,N/A,0
1527,DFID Yemen,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,No,N/A,N/A,All,1394700
1527,DFID Yemen,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Female,No,N/A,N/A,All,2201084
1527,DFID Yemen,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,All,0
1527,DFID Yemen,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,No,N/A,N/A,All,3595784
1527,DFID Yemen,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,Yes,N/A,N/A,All,0
1527,DFID Yemen,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Female,Yes,N/A,N/A,All,0
1527,DFID Yemen,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,Yes,N/A,N/A,All,0
1527,DFID Yemen,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,Yes,N/A,N/A,All,0
1527,DFID Yemen,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,No,N/A,N/A,High,0
1527,DFID Yemen,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Female,No,N/A,N/A,High,0
1527,DFID Yemen,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,High,0
1527,DFID Yemen,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,No,N/A,N/A,High,0
1527,DFID Yemen,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,No,N/A,N/A,Medium,1394700
1527,DFID Yemen,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Female,No,N/A,N/A,Medium,2201084
1527,DFID Yemen,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,Medium,0
1527,DFID Yemen,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,No,N/A,N/A,Medium,3595784
1527,DFID Yemen,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Male,No,N/A,N/A,Low,15
1527,DFID Yemen,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Female,No,N/A,N/A,Low,16
1527,DFID Yemen,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,Low,-14
1527,DFID Yemen,"Number of children under 5, women (of childbearing age) and adolescent girls reached by DFID through nutrition related interventions",4.1d,PEAK,2015/21,Achieved,Total,No,N/A,N/A,Low,17
1527,DFID Yemen,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Male,No,N/A,N/A,N/A,3400000
1527,DFID Yemen,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Female,No,N/A,N/A,N/A,3500000
1527,DFID Yemen,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Unknown,No,N/A,N/A,N/A,0
1527,DFID Yemen,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Total,No,N/A,N/A,N/A,6900000
1527,DFID Yemen,"Number of people reached with humanitarian assistance (food aid, cash and voucher transfers) through DFID support",2.1a,PEAK,2015/21,Achieved,Male,Yes,N/A,N/A,N/A,0
